id,igdb_id,original_id,name,slug
101645,4400,NULL,"John Madden Football",john-madden-football
101646,4401,NULL,"Midnight Resistance",midnight-resistance
101647,4404,NULL,"Teenage Mutant Ninja Turtles: The HyperStone Heist",teenage-mutant-ninja-turtles-the-hyperstone-h
101648,4406,NULL,"Disney's Beauty and the Beast: Roar of the Beast",disney-s-beauty-and-the-beast-roar-of-the-bea
101649,4408,NULL,"Championship Bowling",championship-bowling
101650,4409,NULL,"Budokan: The Martial Spirit",budokan-the-martial-spirit
101651,4410,NULL,Shi-Kin-Joh,shi-kin-joh
101652,4411,NULL,"Gambler Jiko Chūshinha: Katayama Masayuki no Mahjong Dōjō",gambler-jiko-chushinha-katayama-masayuki-no-m
101653,4412,NULL,"Zero Wing",zero-wing
101654,4413,NULL,"Fire Mustang",fire-mustang
101655,4414,NULL,"Super Skidmarks",super-skidmarks
101656,4416,NULL,"Game no Kanzume Otokuyō",game-no-kanzume-otokuyo
101657,4417,NULL,"Operation Europe: Path to Victory 1939-45",operation-europe-path-to-victory-1939-45
101658,4418,NULL,Truxton,truxton
101659,4420,NULL,"Grind Stormer",grind-stormer
101660,4421,NULL,"Pelé II: World Tournament Soccer",pele-ii-world-tournament-soccer
101661,4422,NULL,"Second Samurai",second-samurai
101662,4424,NULL,"Dick Vitale's "Awesome, Baby!" College Hoops",dick-vitale-s-awesome-baby-college-hoops
101663,4425,NULL,"Mick & Mack as the Global Gladiators",mick-mack-as-the-global-gladiators
101664,4426,NULL,"Warrior of Rome",warrior-of-rome
101665,4427,NULL,"Nickelodeon: Aaahh!!! Real Monsters",nickelodeon-aaahh-real-monsters
101666,4428,NULL,"Pyramid Magic Special",pyramid-magic-special
101667,4429,NULL,"Road Rash II",road-rash-ii
101668,4430,NULL,"Dino Land",dino-land
101669,4431,NULL,"Fushigi no Umi no Nadia",fushigi-no-umi-no-nadia
101670,4432,NULL,"Osomatsu-kun: Hachamecha Gekijō",osomatsu-kun-hachamecha-gekijo
101671,4433,NULL,"Double Dribble: The Playoff Edition",double-dribble-the-playoff-edition
101672,4434,NULL,"Pete Sampras Tennis",pete-sampras-tennis
101673,4436,NULL,"Bimini Run",bimini-run
101674,4437,NULL,"Pro Striker 2",pro-striker-2
101675,4438,NULL,"Sonic the Hedgehog 2",sonic-the-hedgehog-2
101676,4439,NULL,Socket,socket
101677,4440,NULL,"SUPER Volley ball",super-volley-ball
101678,4441,NULL,"Mario Lemieux Hockey",mario-lemieux-hockey
101679,4442,NULL,"Chi Chi's Pro Challenge Golf",chi-chi-s-pro-challenge-golf
101680,4443,NULL,"James Pond 2: Codename: RoboCod",james-pond-2-codename-robocod
101681,4444,NULL,"The Immortal",the-immortal
101682,4445,NULL,M.U.S.H.A.,m-u-s-h-a
101683,4446,NULL,Columns,columns
101684,4448,NULL,Curse,curse
101685,4450,NULL,"Shanghai II: Dragon's Eye",shanghai-ii-dragon-s-eye
101686,4452,NULL,"Vixen 357",vixen-357
101687,4453,NULL,"Jantei Monogatari",jantei-monogatari
101688,4454,NULL,"Spot Goes to Hollywood",spot-goes-to-hollywood
101689,4455,NULL,"Izzy's Quest for the Olympic Rings",izzy-s-quest-for-the-olympic-rings
101690,4456,NULL,"Mega Games 6 Vol. 3",mega-games-6-vol-3
101691,4457,NULL,"Maten no Sōmetsu",maten-no-sometsu
101692,4458,NULL,"Virtual Pinball",virtual-pinball
101693,4459,NULL,"Uncharted Waters",uncharted-waters
101694,4460,NULL,"Cheese Cat-Astrophe starring Speedy Gonzales",cheese-cat-astrophe-starring-speedy-gonzales
101695,4461,NULL,"Daffy Duck in Hollywood",daffy-duck-in-hollywood
101696,4464,NULL,"G-Loc Air Battle",g-loc-air-battle
101697,4465,NULL,"Minnesota Fats: Pool Legend",minnesota-fats-pool-legend
101698,4466,NULL,"Rastan Saga II",rastan-saga-ii
101699,4468,NULL,Sagaia,sagaia
101700,4469,NULL,Volfied,volfied
101701,4470,NULL,"Battle Golfer Yui",battle-golfer-yui
101702,4471,NULL,"Super Thunder Blade",super-thunder-blade
101703,4472,NULL,"Magical Hat no Buttobi Turbo! Daibōken",magical-hat-no-buttobi-turbo-daiboken
101704,4473,NULL,"World Series Baseball 98",world-series-baseball-98
101705,4474,NULL,"Frog Feast",frog-feast
101706,4475,NULL,"Double Dragon V: The Shadow Falls",double-dragon-v-the-shadow-falls
101707,4476,NULL,"Power Instinct",power-instinct
101708,4477,NULL,"Eternal Champions",eternal-champions
101709,4480,NULL,"King Salmon: The Big Catch",king-salmon-the-big-catch
101710,4481,NULL,"Wonder Boy III: Monster Lair",wonder-boy-iii-monster-lair
101711,4482,NULL,"John Madden Football '93: Championship Edition",john-madden-football-93-championship-edition
101712,4483,NULL,"Premier Manager",premier-manager
101713,4484,NULL,Klax,klax
101714,4485,NULL,"Tel-Tel Mahjong",tel-tel-mahjong
101715,4486,NULL,"Dungeons & Dragons: Warriors of the Eternal Sun",dungeons-dragons-warriors-of-the-eternal-sun
101716,4487,NULL,Mercs,mercs
101717,4488,NULL,"Triple Play: Gold Edition",triple-play-gold-edition
101718,4489,NULL,"Batman: Return of the Joker",batman-return-of-the-joker
101719,4491,NULL,"Robot Battler",robot-battler
101720,4493,NULL,"Olympic Summer Games",olympic-summer-games
101721,4494,NULL,WarpSpeed,warpspeed
101722,4495,NULL,"Heavy Unit: Mega Drive Special",heavy-unit-mega-drive-special
101723,4497,NULL,"Star Control",star-control
101724,4498,NULL,"Space Harrier II",space-harrier-ii
101725,4499,NULL,"Dr. Robotnik's Mean Bean Machine",dr-robotnik-s-mean-bean-machine
101726,4502,NULL,"Arcade Classics",arcade-classics
101727,4503,NULL,"Pepenga Pengo",pepenga-pengo
101728,4505,NULL,"Divine Sealing",divine-sealing
101729,4506,NULL,"Madden NFL 95",madden-nfl-95
101730,4508,NULL,"Teddy Boy Blues",teddy-boy-blues
101731,4510,NULL,"The Games: Summer Challenge",the-games-summer-challenge
101732,4511,NULL,"Bonanza Bros.",bonanza-bros
101733,4512,NULL,"Pier Solar and the Great Architects",pier-solar-and-the-great-architects
101734,4513,NULL,"Mega Bomberman",mega-bomberman
101735,4517,NULL,"Bio Hazard Battle",bio-hazard-battle
101736,4518,NULL,"Desert Demolition Starring Road Runner and Wile E. Coyote",desert-demolition-starring-road-runner-and-wi
101737,4519,NULL,"Jurassic Park",jurassic-park
101738,4520,NULL,"Barkley: Shut Up and Jam!",barkley-shut-up-and-jam
101739,4521,NULL,"Slap Fight MD",slap-fight-md
101740,4522,NULL,"Shadow Blasters",shadow-blasters
101741,4524,NULL,"Barkley: Shut Up and Jam 2",barkley-shut-up-and-jam-2--1
101742,4525,NULL,"Andre Agassi Tennis",andre-agassi-tennis
101743,4526,NULL,"New Horizons",new-horizons
101744,4527,NULL,"Soldiers of Fortune",soldiers-of-fortune
101745,4528,NULL,"Super Monaco GP",super-monaco-gp
101746,4529,NULL,"Ka-Ge-Ki: Fists of Steel",ka-ge-ki-fists-of-steel-9c4ff322-1aae-46eb-9a
101747,4530,NULL,Gargoyles,gargoyles
101748,4531,NULL,X-Men,x-men
101749,4532,NULL,"Master of Weapon",master-of-weapon
101750,4533,NULL,"True Golf Classics: Pebble Beach Golf Links",true-golf-classics-pebble-beach-golf-links
101751,4534,NULL,Ghostbusters,ghostbusters
101752,4535,NULL,TechnoClash,technoclash
101753,4536,NULL,"Jewel Master",jewel-master
101754,4537,NULL,"Combat Cars",combat-cars
101755,4539,NULL,"FIFA Soccer 95",fifa-soccer-95
101756,4540,NULL,"Ultimate Soccer",ultimate-soccer
101757,4543,NULL,"Todd's Adventures in Slime World",todd-s-adventures-in-slime-world
101758,4544,NULL,"Doom Troopers: Mutant Chronicles",doom-troopers-mutant-chronicles
101759,4545,NULL,"Micro Machines: Turbo Tournament 96",micro-machines-turbo-tournament-96
101760,4547,NULL,"Dyna Brothers 2",dyna-brothers-2
101761,4548,NULL,"Skeleton Krew",skeleton-krew
101762,4549,NULL,"Battle Squadron",battle-squadron
101763,4550,NULL,"Pro Striker: Final Stage",pro-striker-final-stage
101764,4551,NULL,"NBA Action '95 starring David Robinson",nba-action-95-starring-david-robinson
101765,4552,NULL,"Crusader of Centy",crusader-of-centy
101766,4553,NULL,"Psycho Pinball",psycho-pinball
101767,5164,NULL,Turrican,turrican
101768,5338,NULL,"688 Attack Sub",688-attack-sub
101769,5340,NULL,"Action 52",action-52
101770,5352,NULL,"After Burner II",after-burner-ii
101771,5354,NULL,"Air Diver",air-diver
101772,5357,NULL,"The Amazing Spider-Man vs. The Kingpin",the-amazing-spider-man-vs-the-kingpin
101773,5361,NULL,"Battle Frenzy",battle-frenzy
101774,5364,NULL,"Bill Walsh College Football '95",bill-walsh-college-football-95
101775,5377,NULL,"Earnest Evans",earnest-evans
101776,5379,NULL,"Ecco: The Tides of Time",ecco-the-tides-of-time
101777,5387,NULL,Flink,flink
101778,5392,NULL,"Heavy Nova",heavy-nova
101779,5396,NULL,"Joe Montana Football",joe-montana-football
101780,5425,NULL,Puggsy,puggsy
101781,5565,NULL,"Golden Axe",golden-axe
101782,5579,NULL,"Dragon Slayer: The Legend of Heroes",dragon-slayer-the-legend-of-heroes
101783,5879,NULL,"Shadow of the Beast II",shadow-of-the-beast-ii
101784,5934,NULL,"Warrior of Rome II",warrior-of-rome-ii
101785,6001,NULL,Rent-A-Hero,rent-a-hero
101786,6033,NULL,"Thunder Force II",thunder-force-ii
101787,6034,NULL,"Thunder Force IV",thunder-force-iv
101788,6787,NULL,"Double Dragon",double-dragon
101789,6793,NULL,ESWAT,eswat
101790,6794,NULL,"Forgotten Worlds",forgotten-worlds
101791,6797,NULL,"Sonic the Hedgehog 3",sonic-the-hedgehog-3
101792,6800,NULL,"King of the Monsters",king-of-the-monsters
101793,6813,NULL,Growl,growl
101794,6817,NULL,"Ghouls 'n Ghosts",ghouls-n-ghosts
101795,6818,NULL,Nastar,nastar
101796,6827,NULL,"Devil's Crush",devil-s-crush
101797,6828,NULL,"Global Gladiators",global-gladiators
101798,6901,NULL,"Snow Bros.",snow-bros
101799,7224,NULL,"Rings Of Power",rings-of-power
101800,7431,NULL,Ristar,ristar
101801,7628,NULL,"The NewZealand Story",the-newzealand-story
101802,7659,NULL,"Lotus Turbo Challenge 2",lotus-turbo-challenge-2
101803,7703,NULL,"Road Rash 3",road-rash-3
101804,7988,NULL,"Ren & Stimpy: Stimpy's Invention",ren-and-stimpy-stimpys-invention
101805,8011,NULL,"Férias Frustradas do Pica-Pau",ferias-frustradas-do-pica-pau
101806,8022,NULL,"Toxic Crusaders",toxic-crusaders
101807,8028,NULL,"Tom and Jerry: Frantic Antics",tom-and-jerry-frantic-antics
101808,8049,NULL,"Tiny Toon Adventures: Buster's Hidden Treasure",tiny-toon-adventures-busters-hidden-treasure
101809,8052,NULL,"Tiny Toon Adventures: ACME All-Stars",tiny-toon-adventures-acme-all-stars
101810,8065,NULL,"Taz in Escape From Mars",taz-in-escape-from-mars
101811,8066,NULL,Taz-Mania,taz-mania
101812,8122,NULL,"Castle of Illusion Starring Mickey Mouse",castle-of-illusion-starring-mickey-mouse
101813,8124,NULL,"World of Illusion Starring Mickey Mouse and Donald Duck",world-of-illusion-starring-mickey-mouse-and-d
101814,8172,NULL,"Virtua Racing",virtua-racing
101815,8189,NULL,"Twin Cobra",twin-cobra
101816,8257,NULL,"Centurion: Defender of Rome",centurion-defender-of-rome
101817,8389,NULL,"ToeJam & Earl",toejam-and-earl
101818,8446,NULL,QuackShot,quackshot
101819,8501,NULL,"Asterix and the Great Rescue",asterix-and-the-great-rescue
101820,8513,NULL,"Micro Machines Military",micro-machines-military
101821,8519,NULL,"Back to the Future Part III",back-to-the-future-part-iii
101822,8775,NULL,"Micro Machines 2: Turbo Tournament",micro-machines-2-turbo-tournament
101823,8908,NULL,Alien³,alien3
101824,8939,NULL,"Time Killers",time-killers
101825,9077,NULL,"Crazy Bus",crazy-bus
101826,9161,NULL,"X-Men 2: Clone Wars",x-men-2-clone-wars
101827,9232,NULL,"Pirates! Gold",pirates-gold
101828,9475,NULL,"Sonic & Knuckles",sonic-and-knuckles
101829,9540,NULL,"Wonder Boy in Monster World",wonder-boy-in-monster-world
101830,9766,NULL,"Rocket Knight Adventures",rocket-knight-adventures
101831,10149,NULL,"General Chaos",general-chaos
101832,10150,NULL,"High Seas Havoc",high-seas-havoc
101833,10152,NULL,"Speedball 2: Brutal Deluxe",speedball-2-brutal-deluxe
101834,10193,NULL,"Mega Games 1",mega-games-1
101835,10194,NULL,"Double Dragon 3: The Rosetta Stone",double-dragon-3-the-rosetta-stone
101836,10208,NULL,Blockout,blockout
101837,10217,NULL,"Shadow Dancer: The Secret of Shinobi",shadow-dancer-the-secret-of-shinobi
101838,10510,NULL,"Batman: The Video Game",batman-the-video-game
101839,10678,NULL,"Jurassic Park: Rampage Edition",jurassic-park-rampage-edition
101840,11123,NULL,"ToeJam & Earl in Panic on Funkotron",toejam-and-earl-in-panic-on-funkotron
101841,11219,NULL,"Sonic the Hedgehog 3 & Knuckles",sonic-the-hedgehog-3-and-knuckles
101842,11281,NULL,"Crüe Ball",crue-ball
101843,11762,NULL,Paperboy,paperboy
101844,11921,NULL,"Atomic Robo-Kid",atomic-robo-kid
101845,11947,NULL,Battlemaster,battlemaster
101846,11980,NULL,"Bubba 'n' Stix",bubba-n-stix
101847,11984,NULL,"California Games",california-games
101848,11999,NULL,"Chase H.Q. II: Special Criminal Investigation",chase-hq-ii-special-criminal-investigation
101849,12011,NULL,Corporation,corporation
101850,12013,NULL,"Cosmic Spacehead",cosmic-spacehead
101851,12082,NULL,F1,f1
101852,12084,NULL,"F-15 Strike Eagle II",f-15-strike-eagle-ii
101853,12087,NULL,"The Faery Tale Adventure",the-faery-tale-adventure
101854,12089,NULL,"Fantastic Dizzy",fantastic-dizzy
101855,12098,NULL,"Final Blow",final-blow
101856,12134,NULL,"Hard Drivin'",hard-drivin
101857,12136,NULL,HardBall!,hardball
101858,12159,NULL,"Jimmy White's 'Whirlwind' Snooker",jimmy-whites-whirlwind-snooker
101859,12164,NULL,"The Killing Game Show",the-killing-game-show
101860,12173,NULL,Leander,leander
101861,12192,NULL,Pac-Mania,pac-mania
101862,12205,NULL,"Risky Woods",risky-woods
101863,12228,NULL,Toki,toki
101864,12303,NULL,"Ballz: The Director's Cut",ballz-the-directors-cut
101865,12367,NULL,RoadBlasters,roadblasters
101866,12469,NULL,"Rambo III",rambo-iii
101867,12781,NULL,Stormlord,stormlord
101868,12803,NULL,"Turrican 3",turrican-3
101869,12829,NULL,"Wiz 'n' Liz",wiz-n-liz
101870,12853,NULL,"Smash T.V.",smash-tv
101871,12869,NULL,"Arnold Palmer Tournament Golf",arnold-palmer-tournament-golf
101872,14696,NULL,"A Dinosaur's Tale",a-dinosaurs-tale
101873,15072,NULL,"Landstalker: The Treasures of King Nole",landstalker-the-treasures-of-king-nole
101874,16035,NULL,"Kid Chameleon",kid-chameleon
101875,18091,NULL,"Chakan: The Forever Man",chakan-the-forever-man
101876,18139,NULL,"Michael Jackson's Moonwalker",michael-jacksons-moonwalker
101877,18142,NULL,Marsupilami,marsupilami
101878,18278,NULL,"Super Fantasy Zone",super-fantasy-zone
101879,18401,NULL,"Rolling Thunder 2",rolling-thunder-2
101880,18664,NULL,"World Cup Italia '90",world-cup-italia-90
101881,18837,NULL,"Jordan vs. Bird: One on One",jordan-vs-bird-one-on-one
101882,19491,NULL,"Joe Montana II: Sports Talk Football",joe-montana-ii-sports-talk-football
101883,19492,NULL,"World Class Leaderboard",world-class-leaderboard
101884,19494,NULL,"F-22 Interceptor",f-22-interceptor
101885,19503,NULL,Hellfire,hellfire--1
101886,19508,NULL,"Alisia Dragoon",alisia-dragoon
101887,19510,NULL,Phelios,phelios
101888,19559,NULL,"NHL All-Star Hockey '95",nhl-all-star-hockey-95
101889,19718,NULL,"Saban's VR Troopers",sabans-vr-troopers
101890,19760,NULL,"Toughman Contest",toughman-contest
101891,19768,NULL,"The Punisher",the-punisher--2
101892,19781,NULL,"Asterix and the Power of the Gods",asterix-and-the-power-of-the-gods
101893,19784,NULL,"Generations Lost",generations-lost
101894,20192,NULL,"Contra: Hard Corps",contra-hard-corps
101895,20476,NULL,"Crayon Shin-chan: Arashi O Yobu - Neandororon Daihenshi",crayon-shin-chan-arashi-o-yobu-neandororon-da
101896,20593,NULL,"Mario Andretti Racing",mario-andretti-racing
101897,22680,NULL,"Sub Terrania",sub-terrania
101898,22746,NULL,"Techno Cop",techno-cop
101899,24073,NULL,"Herzog Zwei",herzog-zwei
101900,24979,NULL,"Disney's Pocahontas",disneys-pocahontas
101901,26556,NULL,"Trouble Shooter",trouble-shooter
101902,27062,NULL,"NHL Hockey",nhl-hockey
101903,27074,NULL,"Mega Games 2",mega-games-2
101904,27075,NULL,Skitchin',skitchin
101905,27076,NULL,"Wrestle War",wrestle-war
101906,27077,NULL,"Ayrton Senna's Super Monaco GP II",ayrton-sennas-super-monaco-gp-ii
101907,27625,NULL,Gynoug,gynoug
101908,27700,NULL,Bob,bob
101909,27798,NULL,"Two Crude Dudes",two-crude-dudes
101910,27969,NULL,"Super League",super-league
101911,27970,NULL,"Super Daisenryaku",super-daisenryaku
101912,27971,NULL,"Last Battle",last-battle
101913,27972,NULL,"World Championship Soccer",world-championship-soccer
101914,27987,NULL,"Super Hydlide",super-hydlide
101915,27989,NULL,"Mystic Defender",mystic-defender
101916,27990,NULL,"Mahjong Cop Ryuu: Hakurou no Yabou",mahjong-cop-ryuu-hakurou-no-yabou
101917,28001,NULL,Zoom!,zoom
101918,28020,NULL,"Pat Riley Basketball",pat-riley-basketball
101919,28022,NULL,"SRD: Super Real Darwin",srd-super-real-darwin
101920,28023,NULL,Psy-O-Blade,psy-o-blade
101921,28038,NULL,"DJ Boy",dj-boy
101922,28039,NULL,"Whip Rush",whip-rush
101923,28040,NULL,"Twin Hawk",twin-hawk
101924,36738,NULL,Ex-Mutants,ex-mutants
101925,36923,NULL,"McDonald's Treasure Land Adventure",mcdonalds-treasure-land-adventure
101926,36947,NULL,"Mazin Saga: Mutant Fighter",mazin-saga-mutant-fighter
101927,39496,NULL,"Street Fighter II: Champion Edition",street-fighter-ii-champion-edition
101928,39726,NULL,Kageki,kageki
101929,41082,NULL,Wardner,wardner
101930,41420,NULL,"Wrecking Crew",wrecking-crew
101931,45204,NULL,"Batman: Revenge of the Joker",batman-revenge-of-the-joker
101932,45529,NULL,"Phantasy Star I - Fukkokuban",phantasy-star-i-fukkokuban
101933,45530,NULL,"Fukkokuban - Phantasy Star I",fukkokuban-phantasy-star-i
101934,45531,NULL,"Wonderboy 6 Monster World 4",wonderboy-6-monster-world-4
101935,45533,NULL,"Gauntlet Arcade Version",gauntlet-arcade-version
101936,45534,NULL,"Fire Pro Wrestling Gaiden",fire-pro-wrestling-gaiden
101937,45536,NULL,"Steel Empire",steel-empire
101938,45537,NULL,"Devilish Mahjong Tower",devilish-mahjong-tower
101939,45538,NULL,"Devil Hunter Yohko",devil-hunter-yohko
101940,45539,NULL,"Daikoukai Jidai 2",daikoukai-jidai-2
101941,45542,NULL,"Brave Battle Saga The Space Fighter",brave-battle-saga-the-space-fighter
101942,45543,NULL,"Beast Warrior",beast-warrior
101943,45544,NULL,"Battle Mania 2",battle-mania-2
101944,45545,NULL,"Bad Omen",bad-omen
101945,45546,NULL,"Aoki Gentyouhishi",aoki-gentyouhishi
101946,45547,NULL,"Ambition of caesar 2",ambition-of-caesar-2
101947,45548,NULL,"Super Airwolf",super-airwolf
101948,45550,NULL,"Kujaku Oh 2",kujaku-oh-2
101949,45553,NULL,"Ms. Pacman",ms-pacman
101950,45557,NULL,"Evander Holyfield Boxing",evander-holyfield-boxing
101951,45558,NULL,Hyperdunk,hyperdunk
101952,45559,NULL,Pringles,pringles
101953,45560,NULL,"Elitserien 96",elitserien-96
101954,45562,NULL,"Spider-Man and X-Men - Arcade's Revenge",spider-man-and-x-men-arcades-revenge
101955,45564,NULL,Bonkers,bonkers
101956,45565,NULL,"Blades Of Vengeance",blades-of-vengeance
101957,45566,NULL,"WWF: Super Wrestlemania",wwf-super-wrestlemania
101958,45569,NULL,"Teenage Mutant Hero Turtles: The Hyperstone Heist",teenage-mutant-hero-turtles-the-hyperstone-he
101959,45570,NULL,"Talmit's Adventure",talmits-adventure
101960,45572,NULL,"Ristar: The Shooting Star",ristar-the-shooting-star
101961,45573,NULL,"NBA Showdown",nba-showdown
101962,45577,NULL,"Ambition of caesar",ambition-of-caesar
101963,45579,NULL,"The S Factor Sonia & Silver",the-s-factor-sonia-and-silver
101964,45580,NULL,"Land Stalker",land-stalker
101965,45581,NULL,"FIFA 96",fifa-96
101966,45583,NULL,"Sonic Compilation",sonic-compilation
101967,45584,NULL,"Bare Knuckle II",bare-knuckle-ii
101968,45585,NULL,"Musha Aleste: Fullmetal Fighter Ellinor",musha-aleste-fullmetal-fighter-ellinor
101969,45586,NULL,"Devil Crash MD",devil-crash-md
101970,45587,NULL,"Mickey Mouse - Fantasia",mickey-mouse-fantasia
101971,45590,NULL,"Top Fighter 2000",top-fighter-2000
101972,45591,NULL,"Seaquest DSV",seaquest-dsv
101973,45592,NULL,"Road Rash III",road-rash-iii
101974,45595,NULL,Musha,musha
101975,45596,NULL,"Monster World 4",monster-world-4
101976,45598,NULL,"Super Smash TV",super-smash-tv--1
101977,45599,NULL,Menacer,menacer
101978,45601,NULL,"Hokuto No Ken 2",hokuto-no-ken-2
101979,45602,NULL,"Battle Mania - Dai Gin Jou",battle-mania-dai-gin-jou
101980,45603,NULL,"Sport Games",sport-games
101981,45604,NULL,"Shougi no Hoshi",shougi-no-hoshi
101982,45606,NULL,"Yu Yu Hakusho Gaiden",yu-yu-hakusho-gaiden--1
101983,45607,NULL,"Yuu Yuu Hakusho - Makyou Toitsusen",yuu-yuu-hakusho-makyou-toitsusen
